antecedent,consequent,support,confidence,lift,antecedent_length,class
"('SFH=1', 'URL_Length=1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=-1')",Result=Phishy,0.025878003696857672,0.7777777777777779,1.497429814155793,5,-1
"('Request_URL=-1', 'SFH=1', 'SSLfinal_State=1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.012939001848428836,0.7777777777777779,1.497429814155793,7,-1
"('Request_URL=0', 'URL_Length=1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0')",Result=Phishy,0.012939001848428836,0.7777777777777779,1.497429814155793,5,-1
"('SFH=1', 'SSLfinal_State=-1', 'URL_of_Anchor=1', 'having_IP_Address=0', 'web_traffic=1')",Result=Phishy,0.012939001848428836,0.7777777777777779,1.497429814155793,5,-1
"('SFH=1', 'SSLfinal_State=0', 'URL_Length=-1', 'URL_of_Anchor=1', 'having_IP_Address=0')",Result=Phishy,0.012939001848428836,0.7777777777777779,1.497429814155793,5,-1
"('SFH=1', 'SSLfinal_State=1', 'URL_Length=1', 'URL_of_Anchor=-1', 'age_of_domain=-1')",Result=Phishy,0.012939001848428836,0.7777777777777779,1.497429814155793,5,-1
"('SFH=1', 'URL_Length=1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'web_traffic=1')",Result=Phishy,0.012939001848428836,0.7777777777777779,1.497429814155793,5,-1
"('SSLfinal_State=1', 'URL_Length=0', 'age_of_domain=1', 'having_IP_Address=1', 'web_traffic=-1')",Result=Phishy,0.012939001848428836,0.7777777777777779,1.497429814155793,5,-1
"('SSLfinal_State=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'popUpWidnow=-1', 'web_traffic=-1')",Result=Phishy,0.012939001848428836,0.7777777777777779,1.497429814155793,5,-1
"('Request_URL=1', 'SSLfinal_State=0', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.012939001848428836,0.7777777777777779,1.497429814155793,4,-1
"('Request_URL=1', 'URL_Length=0', 'age_of_domain=1', 'popUpWidnow=-1')",Result=Phishy,0.012939001848428836,0.7777777777777779,1.497429814155793,4,-1
"('Request_URL=1', 'URL_Length=1', 'age_of_domain=-1', 'web_traffic=1')",Result=Phishy,0.012939001848428836,0.7777777777777779,1.497429814155793,4,-1
"('SSLfinal_State=1', 'URL_Length=0', 'having_IP_Address=1', 'web_traffic=-1')",Result=Phishy,0.012939001848428836,0.7777777777777779,1.497429814155793,4,-1
"('SSLfinal_State=1', 'URL_of_Anchor=1', 'popUpWidnow=-1', 'web_traffic=-1')",Result=Phishy,0.012939001848428836,0.7777777777777779,1.497429814155793,4,-1
"('URL_Length=0', 'URL_of_Anchor=1', 'age_of_domain=1', 'having_IP_Address=1')",Result=Phishy,0.012939001848428836,0.7777777777777779,1.497429814155793,4,-1
"('URL_Length=1', 'URL_of_Anchor=0', 'having_IP_Address=0')",Result=Phishy,0.012939001848428836,0.7777777777777779,1.497429814155793,3,-1
"('SFH=-1', 'URL_of_Anchor=-1', 'age_of_domain=1')",Result=Legitimate,0.09704251386321626,0.7777777777777778,1.9213597158802638,3,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'having_IP_Address=0')",Result=Legitimate,0.07763401109057301,0.7777777777777778,1.9213597158802638,3,1
"('SFH=0', 'age_of_domain=1', 'having_IP_Address=0')",Result=Legitimate,0.038817005545286505,0.7777777777777778,1.9213597158802638,3,1
"('Request_URL=0', 'URL_Length=-1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.03234750462107209,0.7777777777777778,1.9213597158802638,4,1
"('Request_URL=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.019408502772643253,0.7777777777777778,1.9213597158802638,6,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'URL_Length=0', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Legitimate,0.019408502772643253,0.7777777777777778,1.9213597158802638,5,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'URL_Length=0', 'having_IP_Address=0', 'web_traffic=1')",Result=Legitimate,0.019408502772643253,0.7777777777777778,1.9213597158802638,5,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'URL_Length=0', 'popUpWidnow=0')",Result=Legitimate,0.019408502772643253,0.7777777777777778,1.9213597158802638,4,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'URL_Length=0', 'web_traffic=1')",Result=Legitimate,0.019408502772643253,0.7777777777777778,1.9213597158802638,4,1
"('Request_URL=0', 'URL_Length=-1', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.019408502772643253,0.7777777777777778,1.9213597158802638,4,1
"('Request_URL=0', 'URL_of_Anchor=-1', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.019408502772643253,0.7777777777777778,1.9213597158802638,4,1
"('URL_Length=0', 'URL_of_Anchor=1', 'popUpWidnow=0')",Result=Phishy,0.06469500924214418,0.7777777777777778,1.4974298141557927,3,-1
"('Request_URL=1', 'URL_Length=-1', 'age_of_domain=1', 'having_IP_Address=0')",Result=Phishy,0.03234750462107209,0.7777777777777778,1.4974298141557927,4,-1
"('Request_URL=-1', 'SFH=1', 'URL_Length=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'web_traffic=-1')",Result=Phishy,0.019408502772643253,0.7777777777777778,1.4974298141557927,6,-1
"('Request_URL=-1', 'SFH=1', 'URL_Length=1', 'URL_of_Anchor=1', 'web_traffic=-1')",Result=Phishy,0.019408502772643253,0.7777777777777778,1.4974298141557927,5,-1
"('Request_URL=-1', 'SFH=1', 'age_of_domain=1', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.019408502772643253,0.7777777777777778,1.4974298141557927,5,-1
"('Request_URL=-1', 'SSLfinal_State=1', 'having_IP_Address=1', 'popUpWidnow=0')",Result=Phishy,0.019408502772643253,0.7777777777777778,1.4974298141557927,4,-1
"('SFH=1', 'age_of_domain=1', 'having_IP_Address=0', 'web_traffic=1')",Result=Phishy,0.019408502772643253,0.7777777777777778,1.4974298141557927,4,-1
"('SFH=-1', 'URL_Length=0', 'having_IP_Address=0')",Result=Legitimate,0.10628465804066543,0.777027027027027,1.919505121559916,3,1
"('Request_URL=-1', 'SSLfinal_State=-1')",Result=Legitimate,0.08040665434380777,0.7767857142857143,1.918909001956947,2,1
"('Request_URL=1', 'URL_Length=-1', 'URL_of_Anchor=1', 'having_IP_Address=0')",Result=Phishy,0.041589648798521256,0.7758620689655172,1.49374156338201,4,-1
"('SFH=1', 'age_of_domain=-1', 'web_traffic=0')",Result=Phishy,0.041589648798521256,0.7758620689655172,1.49374156338201,3,-1
"('Request_URL=-1', 'SSLfinal_State=0', 'URL_Length=-1', 'having_IP_Address=0')",Result=Legitimate,0.03512014787430684,0.7755102040816327,1.9157580840555402,4,1
"('SSLfinal_State=1', 'having_IP_Address=1')",Result=Phishy,0.06377079482439926,0.7752808988764045,1.4926226558438962,2,-1
"('Request_URL=-1', 'URL_Length=-1', 'age_of_domain=-1')",Result=Legitimate,0.05730129390018484,0.7749999999999999,1.9144977168949768,3,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'web_traffic=1')",Result=Legitimate,0.02865064695009242,0.7749999999999999,1.9144977168949768,5,1
"('URL_Length=0', 'URL_of_Anchor=1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.05730129390018484,0.7749999999999999,1.4920818505338076,4,-1
"('SSLfinal_State=1', 'URL_Length=1', 'age_of_domain=-1', 'having_IP_Address=0', 'web_traffic=1')",Result=Phishy,0.02865064695009242,0.7749999999999999,1.4920818505338076,5,-1
"('SSLfinal_State=1', 'URL_of_Anchor=-1', 'age_of_domain=1', 'popUpWidnow=0', 'web_traffic=-1')",Result=Phishy,0.02865064695009242,0.7749999999999999,1.4920818505338076,5,-1
"('Request_URL=-1', 'URL_of_Anchor=1', 'age_of_domain=1', 'web_traffic=0')",Result=Phishy,0.02865064695009242,0.7749999999999999,1.4920818505338076,4,-1
"('SSLfinal_State=1', 'URL_of_Anchor=-1', 'popUpWidnow=0', 'web_traffic=-1')",Result=Phishy,0.02865064695009242,0.7749999999999999,1.4920818505338076,4,-1
"('Request_URL=-1', 'SSLfinal_State=1', 'URL_Length=1', 'URL_of_Anchor=-1', 'having_IP_Address=0')",Result=Suspicious,0.022181146025878003,0.7741935483870969,10.215578284815107,5,0
"('SSLfinal_State=0', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.04436229205175601,0.7741935483870969,1.9125055236411843,3,1
"('URL_Length=-1', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.04436229205175601,0.7741935483870969,1.9125055236411843,3,1
"('URL_Length=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'web_traffic=-1')",Result=Phishy,0.04436229205175601,0.7741935483870969,1.4905292159338768,4,-1
"('URL_Length=1', 'URL_of_Anchor=1', 'web_traffic=-1')",Result=Phishy,0.04436229205175601,0.7741935483870969,1.4905292159338768,3,-1
"('SFH=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'popUpWidnow=-1', 'web_traffic=-1')",Result=Phishy,0.022181146025878003,0.7741935483870969,1.4905292159338768,5,-1
"('Request_URL=-1', 'SFH=1', 'age_of_domain=1', 'having_IP_Address=1')",Result=Phishy,0.022181146025878003,0.7741935483870969,1.4905292159338768,4,-1
"('Request_URL=1', 'SSLfinal_State=-1', 'URL_of_Anchor=1', 'having_IP_Address=0')",Result=Phishy,0.022181146025878003,0.7741935483870969,1.4905292159338768,4,-1
"('SFH=1', 'URL_of_Anchor=1', 'popUpWidnow=-1', 'web_traffic=-1')",Result=Phishy,0.022181146025878003,0.7741935483870969,1.4905292159338768,4,-1
"('URL_Length=0', 'URL_of_Anchor=1', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.022181146025878003,0.7741935483870969,1.4905292159338768,4,-1
"('SFH=-1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Legitimate,0.066543438077634,0.7741935483870966,1.9125055236411839,4,1
"('URL_Length=-1', 'age_of_domain=-1', 'popUpWidnow=-1')",Result=Legitimate,0.06007393715341959,0.7738095238095238,1.9115568601869972,3,1
"('URL_Length=1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.06007393715341959,0.7738095238095238,1.4897898661243856,4,-1
"('URL_of_Anchor=1', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.06007393715341959,0.7738095238095238,1.4897898661243856,3,-1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=0', 'age_of_domain=1')",Result=Legitimate,0.03789279112754159,0.7735849056603773,1.9110019815628498,4,1
"('URL_Length=0', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.03789279112754159,0.7735849056603773,1.9110019815628498,4,1
"('URL_Length=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.03789279112754159,0.7735849056603773,1.9110019815628498,3,1
"('SSLfinal_State=1', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=1')",Result=Phishy,0.03789279112754159,0.7735849056603773,1.4893574162358152,4,-1
"('Request_URL=0', 'URL_of_Anchor=-1', 'popUpWidnow=0')",Result=Phishy,0.06931608133086876,0.7731958762886598,1.488608430861797,3,-1
"('SFH=-1', 'SSLfinal_State=1', 'URL_of_Anchor=-1', 'popUpWidnow=-1')",Result=Legitimate,0.031423290203327174,0.7727272727272727,1.9088833540888335,4,1
"('SFH=-1', 'SSLfinal_State=0', 'URL_of_Anchor=-1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.015711645101663587,0.7727272727272727,1.9088833540888335,6,1
"('URL_Length=-1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=1')",Result=Legitimate,0.015711645101663587,0.7727272727272727,1.9088833540888335,6,1
"('Request_URL=0', 'SFH=-1', 'SSLfinal_State=0', 'having_IP_Address=0')",Result=Legitimate,0.015711645101663587,0.7727272727272727,1.9088833540888335,4,1
"('Request_URL=0', 'SSLfinal_State=-1', 'popUpWidnow=0', 'web_traffic=1')",Result=Legitimate,0.015711645101663587,0.7727272727272727,1.9088833540888335,4,1
"('URL_Length=1', 'having_IP_Address=1', 'web_traffic=0')",Result=Legitimate,0.015711645101663587,0.7727272727272727,1.9088833540888335,3,1
"('Request_URL=-1', 'URL_of_Anchor=1', 'age_of_domain=1', 'having_IP_Address=0')",Result=Phishy,0.07855822550831792,0.7727272727272727,1.4877062439340019,4,-1
"('Request_URL=-1', 'SFH=1', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.031423290203327174,0.7727272727272727,1.4877062439340019,4,-1
"('Request_URL=-1', 'SFH=1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'popUpWidnow=1')",Result=Phishy,0.015711645101663587,0.7727272727272727,1.4877062439340019,5,-1
"('Request_URL=-1', 'SSLfinal_State=1', 'URL_Length=-1', 'age_of_domain=1', 'web_traffic=-1')",Result=Phishy,0.015711645101663587,0.7727272727272727,1.4877062439340019,5,-1
"('SFH=1', 'URL_Length=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.015711645101663587,0.7727272727272727,1.4877062439340019,5,-1
"('SSLfinal_State=1', 'URL_Length=-1', 'age_of_domain=1', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.015711645101663587,0.7727272727272727,1.4877062439340019,5,-1
"('Request_URL=-1', 'SFH=1', 'URL_Length=1', 'web_traffic=1')",Result=Phishy,0.015711645101663587,0.7727272727272727,1.4877062439340019,4,-1
"('Request_URL=-1', 'SSLfinal_State=1', 'URL_Length=-1', 'web_traffic=-1')",Result=Phishy,0.015711645101663587,0.7727272727272727,1.4877062439340019,4,-1
"('Request_URL=-1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'popUpWidnow=1')",Result=Phishy,0.015711645101663587,0.7727272727272727,1.4877062439340019,4,-1
"('URL_Length=1', 'URL_of_Anchor=1', 'popUpWidnow=0', 'web_traffic=1')",Result=Phishy,0.015711645101663587,0.7727272727272727,1.4877062439340019,4,-1
"('URL_of_Anchor=-1', 'age_of_domain=1', 'popUpWidnow=1', 'web_traffic=-1')",Result=Phishy,0.015711645101663587,0.7727272727272727,1.4877062439340019,4,-1
"('Request_URL=1', 'SSLfinal_State=0', 'URL_Length=0')",Result=Phishy,0.015711645101663587,0.7727272727272727,1.4877062439340019,3,-1
"('URL_of_Anchor=-1', 'popUpWidnow=1', 'web_traffic=-1')",Result=Phishy,0.015711645101663587,0.7727272727272727,1.4877062439340019,3,-1
"('Request_URL=1', 'URL_of_Anchor=1', 'web_traffic=1')",Result=Phishy,0.04066543438077634,0.7719298245614036,1.4861709433726666,3,-1
"('SSLfinal_State=1', 'URL_of_Anchor=0', 'age_of_domain=1')",Result=Phishy,0.04066543438077634,0.7719298245614036,1.4861709433726666,3,-1
"('SFH=1', 'SSLfinal_State=0', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.024953789279112754,0.7714285714285715,1.905675146771037,5,1
"('SSLfinal_State=-1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Legitimate,0.024953789279112754,0.7714285714285715,1.905675146771037,5,1
"('SSLfinal_State=0', 'URL_Length=0', 'age_of_domain=-1', 'having_IP_Address=0')",Result=Legitimate,0.024953789279112754,0.7714285714285715,1.905675146771037,4,1
"('SSLfinal_State=0', 'URL_Length=0', 'age_of_domain=-1')",Result=Legitimate,0.024953789279112754,0.7714285714285715,1.905675146771037,3,1
"('Request_URL=0', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=0')",Result=Phishy,0.024953789279112754,0.7714285714285715,1.4852058973055415,5,-1
"('SFH=1', 'SSLfinal_State=1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'web_traffic=1')",Result=Phishy,0.024953789279112754,0.7714285714285715,1.4852058973055415,5,-1
"('Request_URL=1', 'SSLfinal_State=1', 'age_of_domain=-1', 'web_traffic=1')",Result=Phishy,0.024953789279112754,0.7714285714285715,1.4852058973055415,4,-1
"('SFH=-1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'age_of_domain=1', 'having_IP_Address=0')",Result=Legitimate,0.034195933456561925,0.7708333333333334,1.9042047184170472,5,1
"('SFH=1', 'URL_Length=1', 'age_of_domain=1')",Result=Phishy,0.10258780036968576,0.7708333333333334,1.4840599051008303,3,-1
"('URL_Length=-1', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.04343807763401109,0.7704918032786886,1.903361030017217,4,1
"('SFH=1', 'URL_of_Anchor=-1', 'age_of_domain=1', 'having_IP_Address=0', 'web_traffic=-1')",Result=Phishy,0.04343807763401109,0.7704918032786886,1.4834023685899307,5,-1
"('SFH=1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'web_traffic=-1')",Result=Phishy,0.04343807763401109,0.7704918032786886,1.4834023685899307,4,-1
"('Request_URL=1', 'URL_Length=-1', 'URL_of_Anchor=1')",Result=Phishy,0.04343807763401109,0.7704918032786886,1.4834023685899307,3,-1
"('URL_Length=0', 'URL_of_Anchor=1', 'age_of_domain=1', 'web_traffic=-1')",Result=Phishy,0.05268022181146026,0.7702702702702702,1.482975858420698,4,-1
"('URL_Length=0', 'URL_of_Anchor=1', 'web_traffic=-1')",Result=Phishy,0.05268022181146026,0.7702702702702702,1.482975858420698,3,-1
"('URL_Length=1', 'URL_of_Anchor=1', 'having_IP_Address=0')",Result=Phishy,0.08964879852125693,0.7698412698412698,1.4821499180929785,3,-1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=0', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.018484288354898338,0.7692307692307694,1.900245872848613,6,1
"('Request_URL=-1', 'SFH=-1', 'SSLfinal_State=1', 'URL_of_Anchor=-1', 'age_of_domain=1')",Result=Legitimate,0.018484288354898338,0.7692307692307694,1.900245872848613,5,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.018484288354898338,0.7692307692307694,1.900245872848613,5,1
"('Request_URL=0', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'popUpWidnow=-1')",Result=Legitimate,0.018484288354898338,0.7692307692307694,1.900245872848613,4,1
"('SFH=-1', 'URL_Length=0', 'popUpWidnow=0', 'web_traffic=0')",Result=Legitimate,0.018484288354898338,0.7692307692307694,1.900245872848613,4,1
"('Request_URL=-1', 'SFH=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'popUpWidnow=-1')",Result=Phishy,0.018484288354898338,0.7692307692307694,1.4809745414727624,5,-1
"('Request_URL=1', 'SSLfinal_State=1', 'URL_of_Anchor=1', 'age_of_domain=-1', 'web_traffic=1')",Result=Phishy,0.018484288354898338,0.7692307692307694,1.4809745414727624,5,-1
"('SFH=1', 'SSLfinal_State=-1', 'URL_of_Anchor=1', 'popUpWidnow=0')",Result=Phishy,0.018484288354898338,0.7692307692307694,1.4809745414727624,4,-1
"('SFH=1', 'URL_Length=1', 'having_IP_Address=1')",Result=Phishy,0.018484288354898338,0.7692307692307694,1.4809745414727624,3,-1
"('Request_URL=-1', 'SSLfinal_State=1', 'URL_Length=-1', 'URL_of_Anchor=-1', 'having_IP_Address=0')",Result=Legitimate,0.027726432532347505,0.7692307692307693,1.9002458728486127,5,1
"('Request_URL=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'web_traffic=1')",Result=Legitimate,0.027726432532347505,0.7692307692307693,1.9002458728486127,4,1
"('SSLfinal_State=1', 'URL_of_Anchor=-1', 'popUpWidnow=0')",Result=Phishy,0.08317929759704251,0.7692307692307693,1.4809745414727622,3,-1
"('SSLfinal_State=1', 'URL_of_Anchor=-1', 'age_of_domain=1', 'popUpWidnow=0')",Result=Phishy,0.05545286506469501,0.7692307692307693,1.4809745414727622,4,-1
"('SSLfinal_State=1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'popUpWidnow=0')",Result=Phishy,0.027726432532347505,0.7692307692307693,1.4809745414727622,4,-1
"('SFH=-1', 'URL_of_Anchor=-1', 'age_of_domain=1', 'having_IP_Address=0')",Result=Legitimate,0.08595194085027727,0.7685950413223142,1.8986754217140271,4,1
"('URL_of_Anchor=1', 'age_of_domain=1', 'web_traffic=-1')",Result=Phishy,0.1256931608133087,0.7683615819209041,1.4793011239117762,3,-1
"('URL_of_Anchor=1', 'web_traffic=-1')",Result=Phishy,0.1256931608133087,0.7683615819209041,1.4793011239117762,2,-1
"('Request_URL=-1', 'SFH=1', 'SSLfinal_State=1', 'having_IP_Address=0', 'web_traffic=0')",Result=Phishy,0.03974121996303143,0.7678571428571429,1.478329944077275,5,-1
"('SFH=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Phishy,0.03974121996303143,0.7678571428571429,1.478329944077275,5,-1
"('Request_URL=-1', 'URL_Length=1', 'URL_of_Anchor=1', 'having_IP_Address=0')",Result=Phishy,0.03974121996303143,0.7678571428571429,1.478329944077275,4,-1
"('SFH=-1', 'having_IP_Address=0')",Result=Legitimate,0.22920517560073936,0.7678018575851393,1.8967160043541569,2,1
"('SSLfinal_State=-1', 'URL_Length=0', 'age_of_domain=-1', 'having_IP_Address=0', 'web_traffic=1')",Result=Legitimate,0.030499075785582256,0.7674418604651162,1.8958266964001271,5,1
"('SSLfinal_State=-1', 'URL_Length=0', 'age_of_domain=-1', 'web_traffic=1')",Result=Legitimate,0.030499075785582256,0.7674418604651162,1.8958266964001271,4,1
"('SFH=1', 'URL_of_Anchor=-1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=0')",Result=Phishy,0.030499075785582256,0.7674418604651162,1.4775304146321275,5,-1
"('URL_of_Anchor=1', 'popUpWidnow=0')",Result=Phishy,0.1645101663585952,0.7672413793103449,1.4771444348999878,2,-1
"('Request_URL=-1', 'SFH=1', 'SSLfinal_State=1', 'URL_Length=1', 'URL_of_Anchor=-1')",Result=Suspicious,0.021256931608133085,0.7666666666666666,10.116260162601625,5,0
"('URL_Length=-1', 'age_of_domain=-1', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.04251386321626617,0.7666666666666666,1.8939117199391169,4,1
"('Request_URL=-1', 'SSLfinal_State=0', 'URL_of_Anchor=-1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=-1')",Result=Legitimate,0.021256931608133085,0.7666666666666666,1.8939117199391169,6,1
"('Request_URL=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'web_traffic=1')",Result=Legitimate,0.021256931608133085,0.7666666666666666,1.8939117199391169,5,1
"('SFH=-1', 'age_of_domain=1', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=0')",Result=Legitimate,0.021256931608133085,0.7666666666666666,1.8939117199391169,5,1
"('Request_URL=1', 'SFH=1', 'URL_of_Anchor=1', 'age_of_domain=1', 'popUpWidnow=-1')",Result=Phishy,0.021256931608133085,0.7666666666666666,1.4760379596678528,5,-1
"('Request_URL=-1', 'SFH=1', 'URL_of_Anchor=1', 'popUpWidnow=-1')",Result=Phishy,0.021256931608133085,0.7666666666666666,1.4760379596678528,4,-1
"('Request_URL=-1', 'URL_Length=0', 'URL_of_Anchor=1')",Result=Phishy,0.054528650646950096,0.7662337662337663,1.4752045107916993,3,-1
"('Request_URL=-1', 'URL_Length=1', 'URL_of_Anchor=1', 'age_of_domain=1')",Result=Phishy,0.033271719038817,0.7659574468085105,1.4746725221473458,4,-1
"('SSLfinal_State=1', 'URL_Length=1', 'age_of_domain=-1', 'web_traffic=1')",Result=Phishy,0.033271719038817,0.7659574468085105,1.4746725221473458,4,-1
"('SSLfinal_State=1', 'URL_Length=1', 'age_of_domain=-1')",Result=Phishy,0.04528650646950092,0.765625,1.4740324733096084,3,-1
"('popUpWidnow=-1', 'web_traffic=0')",Result=Legitimate,0.10536044362292052,0.7651006711409396,1.890043210444056,2,1
"('URL_of_Anchor=1', 'age_of_domain=1', 'having_IP_Address=0', 'web_traffic=-1')",Result=Phishy,0.10536044362292052,0.7651006711409396,1.4730230003104923,4,-1
"('URL_of_Anchor=1', 'having_IP_Address=0', 'web_traffic=-1')",Result=Phishy,0.10536044362292052,0.7651006711409396,1.4730230003104923,3,-1
"('Request_URL=-1', 'URL_Length=-1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.04805914972273567,0.7647058823529411,1.889067955949503,4,1
"('Request_URL=-1', 'SSLfinal_State=0', 'URL_Length=-1')",Result=Legitimate,0.036044362292051754,0.7647058823529411,1.889067955949503,3,1
"('Request_URL=-1', 'SSLfinal_State=0', 'URL_of_Anchor=-1', 'age_of_domain=1', 'popUpWidnow=-1')",Result=Legitimate,0.024029574861367836,0.7647058823529411,1.889067955949503,5,1
"('Request_URL=0', 'SFH=0', 'URL_Length=0', 'age_of_domain=1')",Result=Legitimate,0.024029574861367836,0.7647058823529411,1.889067955949503,4,1
"('SFH=-1', 'SSLfinal_State=1', 'URL_Length=-1', 'popUpWidnow=-1')",Result=Legitimate,0.024029574861367836,0.7647058823529411,1.889067955949503,4,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=0', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,7,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=0', 'age_of_domain=-1', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,6,1
"('Request_URL=-1', 'SSLfinal_State=-1', 'URL_Length=0', 'having_IP_Address=0', 'popUpWidnow=0', 'web_traffic=1')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,6,1
"('Request_URL=-1', 'SSLfinal_State=1', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,6,1
"('Request_URL=-1', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=-1', 'popUpWidnow=0', 'web_traffic=1')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,6,1
"('Request_URL=0', 'SFH=-1', 'URL_of_Anchor=-1', 'age_of_domain=1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,6,1
"('SSLfinal_State=0', 'URL_Length=0', 'URL_of_Anchor=-1', 'age_of_domain=1', 'having_IP_Address=0', 'web_traffic=0')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,6,1
"('URL_Length=-1', 'URL_of_Anchor=1', 'age_of_domain=-1', 'having_IP_Address=0', 'popUpWidnow=-1', 'web_traffic=1')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,6,1
"('Request_URL=-1', 'SFH=-1', 'URL_Length=-1', 'age_of_domain=1', 'web_traffic=-1')",Result=Legitimate,0.012014787430683918,0.7647058823529411,1.889067955949503,5,1
